Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:27:25:19.602,61,0.0000000000,0.0000000000,0.1475478411,0.0000000000,0.0385318510,0.1626542658,0.2646017373,0.0000000000,0.0000000000,0.0000000000,0.0283014607,0.0388112552,0.1626935601,0.2646716833,0.0108313179,0.0152538447,0.0000000000,0.0358125865,0.0444721691,0.0161329340,0.0515497178,0.0128733488,0.0000000000,0.0294525940,0.0467069000,0.0000000000,0.0000000000,0.0172562134,0.0166469235,0.0449454300,0.0414272510,0.0323805623,0.0153379645,0.0698721930,0.0445224307,0.0230687596,0.0233612228,0.0401785225,0.0365780219,0.0144680282,0.0142746437,0.0000000000,0.0000000000,0.1427848041,0.0834270194,0.0836316124,0.0107369181,0.0713848695,0.0754228383,0.0563796870,0.0555729493,0.0000000237,0.0015498466,-0.0937628746,-0.0060467557,0.0172859002,-0.0169371329,-0.0002927870,0.0901190788,-0.0168812014,-0.0015194032
23:27:25:20.601,61,0.0000000000,0.0000000000,0.1440214366,0.0000000000,0.0283310749,0.1591195315,0.2581227422,0.0000000000,0.0000000000,0.0000000000,0.0246692821,0.0285667870,0.1591774374,0.2582077682,0.0108058536,0.0155662503,0.0000000000,0.0358012952,0.0444217548,0.0160188340,0.0514372587,0.0129048927,0.0000000000,0.0298861600,0.0473543853,0.0000000000,0.0000000000,0.0173737388,0.0167583507,0.0449224561,0.0413492471,0.0323887095,0.0153896920,0.0696889311,0.0443590581,0.0230287462,0.0233227797,0.0402483232,0.0366188250,0.0143993748,0.0142183192,0.0000000000,0.0000000000,0.1440848708,0.0878595039,0.0880734026,0.0106784813,0.0709021911,0.0749915466,0.0559891649,0.0552375093,0.0000000251,0.0013405357,-0.0935553089,-0.0072149076,0.0150684370,-0.0124660265,-0.0001878462,0.0879709572,-0.0124097560,-0.0010903460
23:27:25:21.601,61,0.0000000000,0.0000000000,0.1581140459,0.0000000000,0.0352329277,0.1577879786,0.2523666024,0.0000000000,0.0000000000,0.0000000000,0.0389480516,0.0355162472,0.1578512192,0.2524680793,0.0107640196,0.0157824960,0.0000000000,0.0356443077,0.0442273468,0.0158872232,0.0511375554,0.0130072581,0.0000000000,0.0299949031,0.0474568047,0.0000000000,0.0000000000,0.0173779652,0.0167570002,0.0448480807,0.0412244052,0.0322786532,0.0153577309,0.0694333240,0.0441976227,0.0229375456,0.0232335050,0.0401880108,0.0365379713,0.0143360496,0.0141599653,0.0000000000,0.0000000000,0.1445807070,0.0889896229,0.0892087296,0.0106011620,0.0704762265,0.0745727867,0.0556725450,0.0549566261,0.0000000453,0.0008796935,-0.0941191241,-0.0080046803,0.0237891506,-0.0155012701,-0.0003687568,0.0965749323,-0.0154452389,-0.0014894227
23:27:25:22.600,61,0.0000000000,0.0000000000,0.1815399826,0.0000000000,0.0464158617,0.1592860669,0.2521662116,0.0000000000,0.0000000000,0.0000000000,0.0630018786,0.0467952155,0.1593374759,0.2522518933,0.0107795037,0.0158130508,0.0000000000,0.0356972516,0.0443235524,0.0159434043,0.0511144735,0.0129949823,0.0000000000,0.0301610865,0.0476509854,0.0000000000,0.0000000000,0.0173968356,0.0167785827,0.0449631102,0.0413128063,0.0323159955,0.0153593719,0.0694133565,0.0441789851,0.0229472350,0.0232447814,0.0403369665,0.0366683863,0.0143572493,0.0141805615,0.0000000000,0.0000000000,0.1457630843,0.0898225754,0.0900435895,0.0105801020,0.0705676526,0.0746597573,0.0557338968,0.0550292991,0.0000000440,0.0011171196,-0.0933512673,-0.0074898317,0.0384776369,-0.0204333905,-0.0007861438,0.1108736396,-0.0203778856,-0.0022550523
23:27:25:23.599,61,0.0000000000,0.0000000000,0.1841767132,0.0000000000,0.0552820265,0.1606097668,0.2635000646,0.0000000000,0.0000000000,0.0000000000,0.0657629073,0.0557151474,0.1606522501,0.2635486424,0.0108141871,0.0158071630,0.0000000000,0.0358056724,0.0444749296,0.0160450786,0.0512117110,0.0129806027,0.0000000000,0.0300930087,0.0475411862,0.0000000000,0.0000000000,0.0173994098,0.0167861022,0.0451086946,0.0414515510,0.0323942825,0.0153618231,0.0695366934,0.0442538820,0.0229868758,0.0232837722,0.0404497050,0.0367669947,0.0143984994,0.0142194666,0.0000000000,0.0000000000,0.1479991674,0.0913185552,0.0915427729,0.0105912574,0.0708449408,0.0749520436,0.0559491515,0.0552475154,0.0000000455,0.0005708796,-0.0916625112,-0.0059975167,0.0401603989,-0.0243299399,-0.0009770300,0.1124743000,-0.0242747460,-0.0027250603
23:27:25:24.599,61,0.0000000000,0.0000000000,0.1911894977,0.0000000000,0.0592489429,0.1627546549,0.2685700655,0.0000000000,0.0000000000,0.0000000000,0.0728624761,0.0597221889,0.1627876610,0.2686064243,0.0108575486,0.0157488808,0.0000000000,0.0359479971,0.0446799211,0.0161853600,0.0514284857,0.0129687758,0.0000000000,0.0300174523,0.0473466702,0.0000000000,0.0000000000,0.0173973329,0.0167865660,0.0452618189,0.0416088961,0.0324801691,0.0153653538,0.0697025359,0.0443524159,0.0230397321,0.0233354885,0.0405956805,0.0368976668,0.0144569138,0.0142717278,0.0000000000,0.0000000000,0.1506667733,0.0926993415,0.0929310620,0.0106172599,0.0712291151,0.0753268301,0.0562055558,0.0554920994,0.0000000407,0.0004062490,-0.0911284536,-0.0043624979,0.0444940329,-0.0260845441,-0.0011604864,0.1167518124,-0.0260294694,-0.0030327642
23:27:25:25.599,61,0.0000000000,0.0000000000,0.1835321784,0.0000000000,0.0510231368,0.1654749811,0.2653987110,0.0000000000,0.0000000000,0.0000000000,0.0648810565,0.0514320135,0.1654972434,0.2654251754,0.0108581679,0.0155981891,0.0000000000,0.0359901376,0.0447616912,0.0162343420,0.0514879785,0.0129404506,0.0000000000,0.0299403910,0.0471124351,0.0000000000,0.0000000000,0.0173352268,0.0167314969,0.0452564172,0.0416229628,0.0324753821,0.0153066758,0.0699094832,0.0445383564,0.0230606794,0.0233614054,0.0405783951,0.0368904732,0.0145402951,0.0143477013,0.0000000000,0.0000000000,0.1503484845,0.0872693211,0.0875072479,0.0105895735,0.0716969892,0.0757538080,0.0565312319,0.0558065660,0.0000000190,0.0001037503,-0.0905033126,-0.0027833711,0.0396236070,-0.0224590823,-0.0008898263,0.1120855287,-0.0224036481,-0.0025062845
23:27:25:26.599,61,0.0000000000,0.0000000000,0.1984098256,0.0000000000,0.0491059385,0.1659620851,0.2622408569,0.0000000000,0.0000000000,0.0000000000,0.0803050473,0.0495358519,0.1659798324,0.2622565925,0.0107839601,0.0154529959,0.0000000000,0.0358914062,0.0446757339,0.0161539987,0.0513277762,0.0129534416,0.0000000000,0.0304180346,0.0474359207,0.0000000000,0.0000000000,0.0172485188,0.0166528672,0.0450586379,0.0414524488,0.0323509015,0.0151933981,0.0699923709,0.0446963571,0.0230204817,0.0233264528,0.0404587351,0.0367790461,0.0146184005,0.0144153908,0.0000000000,0.0000000000,0.1439532191,0.0804503039,0.0806575567,0.0104888091,0.0718946606,0.0758654103,0.0568927191,0.0561671481,0.0000000216,0.0004338761,-0.0896033198,-0.0020830261,0.0490440987,-0.0216401145,-0.0010610598,0.1211737320,-0.0215848032,-0.0026095149
23:27:25:27.598,61,0.0000000000,0.0000000000,0.1845319271,0.0000000000,0.0440015942,0.1660395265,0.2597529590,0.0000000000,0.0000000000,0.0000000000,0.0660178289,0.0443738624,0.1660544574,0.2597625852,0.0107184835,0.0152581511,0.0000000000,0.0358485766,0.0446558073,0.0161155909,0.0513556972,0.0128920693,0.0000000000,0.0305652115,0.0474126600,0.0000000000,0.0000000000,0.0171439629,0.0165568646,0.0448682383,0.0413091034,0.0322006457,0.0150972493,0.0700447336,0.0447988026,0.0229783598,0.0232878048,0.0402887054,0.0366360731,0.0146814520,0.0144708082,0.0000000000,0.0000000000,0.1418246925,0.0776393339,0.0778322369,0.0104161799,0.0721515864,0.0760522783,0.0572511554,0.0565046631,0.0000000252,0.0025919711,-0.0871947184,-0.0024961277,0.0403204337,-0.0193775017,-0.0007811952,0.1127032861,-0.0193219166,-0.0021733034
23:27:25:28.598,61,0.0000000000,0.0000000000,0.1973960996,0.0000000000,0.0461452343,0.1666489542,0.2545315027,0.0000000000,0.0000000000,0.0000000000,0.0792672038,0.0465550348,0.1666619629,0.2545529306,0.0107155377,0.0150143122,0.0000000000,0.0359568223,0.0448218733,0.0161688756,0.0514029339,0.0129856132,0.0000000000,0.0308149830,0.0471657962,0.0000000000,0.0000000000,0.0170873012,0.0164978430,0.0447752252,0.0412408151,0.0322128758,0.0150906937,0.0699980482,0.0447619855,0.0229659826,0.0232744496,0.0403414853,0.0366822258,0.0147407996,0.0145088844,0.0000000000,0.0000000000,0.1411631554,0.0765190497,0.0767128319,0.0103656035,0.0725264773,0.0762652010,0.0574945062,0.0566614531,0.0000000241,0.0035897710,-0.0859616324,-0.0028516671,0.0484115891,-0.0203372966,-0.0009843117,0.1205578595,-0.0202818848,-0.0024395518
23:27:25:29.598,61,0.0000000000,0.0000000000,0.1943565607,0.0000000000,0.0494503230,0.1671450734,0.2525757551,0.0000000000,0.0000000000,0.0000000000,0.0761162043,0.0498736836,0.1671570390,0.2526008487,0.0107251601,0.0147800073,0.0000000000,0.0360409804,0.0449515097,0.0162557848,0.0514896587,0.0129513592,0.0000000000,0.0307934321,0.0467837378,0.0000000000,0.0000000000,0.0170276091,0.0164369512,0.0447282009,0.0412272550,0.0322139636,0.0150945503,0.0699255764,0.0446891375,0.0229537487,0.0232600346,0.0403403752,0.0366940647,0.0147691127,0.0145258484,0.0000000000,0.0000000000,0.1408980191,0.0757377148,0.0759346485,0.0103509016,0.0728488639,0.0764810145,0.0576329902,0.0567184016,0.0000000241,0.0023870345,-0.0854300633,-0.0034270384,0.0464857332,-0.0217850339,-0.0010124884,0.1186979190,-0.0217296947,-0.0025736166
23:27:25:30.597,61,0.0000000000,0.0000000000,0.1933424920,0.0000000000,0.0494871810,0.1677549779,0.2514123321,0.0000000000,0.0000000000,0.0000000000,0.0749441087,0.0499088950,0.1677664667,0.2514393628,0.0107223224,0.0145969037,0.0000000000,0.0360697322,0.0450009108,0.0162934046,0.0514747277,0.0129163731,0.0000000000,0.0307461657,0.0464657322,0.0000000000,0.0000000000,0.0169696100,0.0163805503,0.0446467251,0.0411746129,0.0321912542,0.0150831938,0.0699060708,0.0446793921,0.0229502972,0.0232517682,0.0402792394,0.0366530791,0.0147850327,0.0145354522,0.0000000000,0.0000000000,0.1403036267,0.0745884255,0.0748012364,0.0103353001,0.0731084272,0.0766812861,0.0577423535,0.0567940511,0.0000000130,0.0008115775,-0.0865213796,-0.0039946078,0.0457698889,-0.0217996966,-0.0009975791,0.1180785522,-0.0217442866,-0.0025619701
23:27:25:31.597,61,0.0000000000,0.0000000000,0.1725553274,0.0000000000,0.0453274660,0.1677662581,0.2510534227,0.0000000000,0.0000000000,0.0000000000,0.0534922034,0.0456837490,0.1677788347,0.2510835528,0.0107021201,0.0145564079,0.0000000000,0.0360079072,0.0449100323,0.0162743796,0.0514388792,0.0129526006,0.0000000000,0.0305954013,0.0460656434,0.0000000000,0.0000000000,0.0169248413,0.0163345188,0.0445208773,0.0410635695,0.0321210437,0.0150736738,0.0698780417,0.0446600132,0.0229517929,0.0232456904,0.0401095077,0.0365033261,0.0147560602,0.0145055288,0.0000000000,0.0000000000,0.1400211602,0.0743313953,0.0745530501,0.0103451116,0.0731508285,0.0767284334,0.0576985739,0.0567416102,0.0000000086,-0.0011429191,-0.0889404193,-0.0049697016,0.0326700360,-0.0199439395,-0.0006515395,0.1053873599,-0.0198881943,-0.0020923594
23:27:25:32.596,61,0.0000000000,0.0000000000,0.1815122813,0.0000000000,0.0419489779,0.1665917337,0.2492612302,0.0000000000,0.0000000000,0.0000000000,0.0627413914,0.0423048027,0.1666126251,0.2493140399,0.0106924819,0.0147316381,0.0000000000,0.0359041467,0.0447564498,0.0161768366,0.0512926131,0.0130068017,0.0000000000,0.0305846743,0.0459721200,0.0000000000,0.0000000000,0.0169481058,0.0163504574,0.0444376692,0.0409571826,0.0320890583,0.0150939943,0.0696849898,0.0445091240,0.0229098704,0.0232017450,0.0400477014,0.0364261568,0.0146817919,0.0144351693,0.0000000000,0.0000000000,0.1407424659,0.0748033002,0.0750423595,0.0103197945,0.0728078783,0.0763793588,0.0573631227,0.0564104356,0.0000000113,-0.0020418502,-0.0920430943,-0.0064289118,0.0383200012,-0.0184725150,-0.0007077740,0.1108608991,-0.0184167624,-0.0020377471
23:27:25:33.596,61,0.0000000000,0.0000000000,0.1725875139,0.0000000000,0.0364026166,0.1616309285,0.2487070709,0.0000000000,0.0000000000,0.0000000000,0.0537060238,0.0367142372,0.1616633981,0.2487694770,0.0106452508,0.0149619328,0.0000000000,0.0357630216,0.0445496589,0.0160362255,0.0511877723,0.0130378762,0.0000000000,0.0304636247,0.0458181873,0.0000000000,0.0000000000,0.0169545207,0.0163527764,0.0442664251,0.0407731533,0.0319882967,0.0151000116,0.0694130659,0.0443179123,0.0228306539,0.0231171995,0.0398986712,0.0362742543,0.0145815760,0.0143454922,0.0000000000,0.0000000000,0.1413536072,0.0801064521,0.0803706124,0.0102907820,0.0722313821,0.0758165121,0.0569195785,0.0559862517,0.0000000122,-0.0023637780,-0.0934711322,-0.0071239374,0.0328029282,-0.0160282273,-0.0005257235,0.1054143831,-0.0159723088,-0.0016807355
23:27:25:34.595,61,0.0000000000,0.0000000000,0.1808316559,0.0000000000,0.0401947349,0.1603075862,0.2484048158,0.0000000000,0.0000000000,0.0000000000,0.0621585809,0.0405397080,0.1603431106,0.2484746277,0.0106168045,0.0151686696,0.0000000000,0.0356474034,0.0443964452,0.0159647353,0.0510906018,0.0130963363,0.0000000000,0.0302459486,0.0455976576,0.0000000000,0.0000000000,0.0169384368,0.0163340103,0.0442040153,0.0406846292,0.0319208950,0.0150783602,0.0692768991,0.0442212522,0.0227727517,0.0230561215,0.0397978239,0.0361628979,0.0145258969,0.0142936502,0.0000000000,0.0000000000,0.1433788389,0.0860842466,0.0863678828,0.0102662845,0.0719101354,0.0754985660,0.0566329248,0.0557163134,0.0000000196,-0.0011588780,-0.0935061723,-0.0072987885,0.0379645787,-0.0177015383,-0.0006719402,0.1104467437,-0.0176457893,-0.0019451594
23:27:25:35.595,61,0.0000000000,0.0000000000,0.1868930310,0.0000000000,0.0428315699,0.1598039716,0.2489899993,0.0000000000,0.0000000000,0.0000000000,0.0683703125,0.0432019681,0.1598398387,0.2490573078,0.0106021799,0.0152259134,0.0000000000,0.0355828665,0.0443278998,0.0159679446,0.0510951541,0.0130432965,0.0000000000,0.0300771762,0.0454396456,0.0000000000,0.0000000000,0.0169082209,0.0163081344,0.0441953540,0.0406798981,0.0318670124,0.0150562050,0.0692106932,0.0441724919,0.0227498841,0.0230331663,0.0397351943,0.0360995904,0.0145061426,0.0142760500,0.0000000000,0.0000000000,0.1448892802,0.0893199444,0.0895943716,0.0102732042,0.0718123168,0.0754176155,0.0565503724,0.0556379780,0.0000000208,0.0003006204,-0.0936324671,-0.0065004397,0.0417576246,-0.0188668631,-0.0007876998,0.1141464412,-0.0188112315,-0.0021428245
23:27:25:36.594,61,0.0000000000,0.0000000000,0.1885584295,0.0000000000,0.0474282205,0.1599451005,0.2603932917,0.0000000000,0.0000000000,0.0000000000,0.0700218305,0.0478279442,0.1599804312,0.2604494095,0.0106172794,0.0152783114,0.0000000000,0.0355818123,0.0443230756,0.0160152894,0.0512278676,0.0130646061,0.0000000000,0.0297848787,0.0450206175,0.0000000000,0.0000000000,0.0168937482,0.0162959397,0.0442352928,0.0407241322,0.0318806060,0.0150532648,0.0692799166,0.0442137048,0.0227837842,0.0230616219,0.0396981500,0.0360494554,0.0145011963,0.0142668840,0.0000000000,0.0000000000,0.1474375129,0.0965532660,0.0968327522,0.0103256870,0.0718912482,0.0755208582,0.0566088669,0.0557016544,0.0000000346,0.0014748499,-0.0916725472,-0.0045757587,0.0427645892,-0.0208879784,-0.0008931232,0.1151590273,-0.0208324660,-0.0023940895
23:27:25:37.594,61,0.0000000000,0.0000000000,0.1859318912,0.0000000000,0.0468575545,0.1599239260,0.2657825351,0.0000000000,0.0000000000,0.0000000000,0.0672905967,0.0472487547,0.1599583477,0.2658313215,0.0106089264,0.0153098516,0.0000000000,0.0355463251,0.0442822948,0.0160228759,0.0512560979,0.0131208375,0.0000000000,0.0296075512,0.0448171161,0.0000000000,0.0000000000,0.0168698132,0.0162715036,0.0442442037,0.0407269448,0.0318215713,0.0150289321,0.0692707151,0.0442248918,0.0227772873,0.0230506156,0.0396354981,0.0359818973,0.0144890668,0.0142520107,0.0000000000,0.0000000000,0.1481369585,0.0987119749,0.0989922360,0.0103527848,0.0718943104,0.0755705386,0.0566236153,0.0557324030,0.0000000522,0.0035169201,-0.0907189772,-0.0033862798,0.0410967506,-0.0206335820,-0.0008478547,0.1135554686,-0.0205780156,-0.0023320527
23:27:25:38.594,61,0.0000000000,0.0000000000,0.2058298588,0.0000000000,0.0479936115,0.1608882695,0.2669194341,0.0000000000,0.0000000000,0.0000000000,0.0876343995,0.0484329574,0.1609164923,0.2669601440,0.0105699589,0.0151923420,0.0000000000,0.0354699083,0.0442321636,0.0159944519,0.0511738956,0.0131473430,0.0000000000,0.0299018640,0.0450324640,0.0000000000,0.0000000000,0.0168112125,0.0162159409,0.0441882424,0.0406790711,0.0317148380,0.0149526987,0.0692155063,0.0442432761,0.0227128472,0.0229896680,0.0396199189,0.0359654315,0.0145229893,0.0142766461,0.0000000000,0.0000000000,0.1454331726,0.0891939849,0.0894627944,0.0103067514,0.0720537007,0.0756972954,0.0567085445,0.0558027141,0.0000000445,0.0045718844,-0.0905955955,-0.0025195442,0.0535208434,-0.0211631693,-0.0011322986,0.1257065833,-0.0211077444,-0.0026467866
23:27:25:39.594,61,0.0000000000,0.0000000000,0.1888907105,0.0000000000,0.0363405049,0.1605236232,0.2594492435,0.0000000000,0.0000000000,0.0000000000,0.0702322125,0.0366780870,0.1605467051,0.2594677806,0.0104636801,0.0150678875,0.0000000000,0.0352438726,0.0439906493,0.0158299431,0.0508919582,0.0132143646,0.0000000000,0.0302069876,0.0452615656,0.0000000000,0.0000000000,0.0166879054,0.0160981826,0.0439185239,0.0404280908,0.0314292833,0.0148182558,0.0689679310,0.0441847779,0.0225663036,0.0228511374,0.0393773764,0.0357474461,0.0145182526,0.0142654004,0.0000000000,0.0000000000,0.1325001270,0.0741905198,0.0743870661,0.0102033159,0.0718742982,0.0754884556,0.0567750782,0.0558647476,0.0000000449,0.0041692592,-0.0892500058,-0.0018692049,0.0428969264,-0.0160185713,-0.0006869954,0.1153722107,-0.0159626640,-0.0018377189
23:27:25:40.593,61,0.0000000000,0.0000000000,0.1823359728,0.0000000000,0.0358771682,0.1604754031,0.2572545409,0.0000000000,0.0000000000,0.0000000000,0.0636044368,0.0362016559,0.1604959816,0.2572660744,0.0104202125,0.0149153899,0.0000000000,0.0352416746,0.0440292917,0.0158071648,0.0508325510,0.0132884188,0.0000000000,0.0304776859,0.0453946181,0.0000000000,0.0000000000,0.0166265424,0.0160374139,0.0438579135,0.0403766520,0.0313076600,0.0147557678,0.0688694715,0.0441552959,0.0224993825,0.0227933116,0.0393659212,0.0357423574,0.0145613374,0.0142984586,0.0000000000,0.0000000000,0.1293321550,0.0701366961,0.0703129098,0.0101433760,0.0719852149,0.0755615979,0.0570296198,0.0560851730,0.0000000326,0.0034035654,-0.0878685191,-0.0011101431,0.0388488956,-0.0158078801,-0.0006140153,0.1113690063,-0.0157519598,-0.0017507990
23:27:25:41.592,61,0.0000000000,0.0000000000,0.1865799725,0.0000000000,0.0425192304,0.1637215316,0.2560690343,0.0000000000,0.0000000000,0.0000000000,0.0679715052,0.0428874679,0.1637350321,0.2560780346,0.0104586706,0.0146842832,0.0000000000,0.0354046151,0.0442547053,0.0158961657,0.0508735701,0.0132602043,0.0000000000,0.0303708799,0.0451341905,0.0000000000,0.0000000000,0.0165976062,0.0160073284,0.0439379998,0.0404724963,0.0313652046,0.0147758089,0.0688369274,0.0441051982,0.0224898141,0.0227916166,0.0394870490,0.0358663462,0.0146035245,0.0143334027,0.0000000000,0.0000000000,0.1343662143,0.0695041195,0.0697012544,0.0101286657,0.0723578855,0.0758519545,0.0572508909,0.0562310591,0.0000000138,0.0021269720,-0.0867330879,-0.0006345026,0.0415141657,-0.0187293254,-0.0007773996,0.1139555275,-0.0186736416,-0.0021236057
23:27:25:42.592,61,0.0000000000,0.0000000000,0.1852997988,0.0000000000,0.0434477814,0.1650368571,0.2547479570,0.0000000000,0.0000000000,0.0000000000,0.0665810630,0.0438189432,0.1650480032,0.2547611892,0.0105070872,0.0144958077,0.0000000000,0.0355542265,0.0444450155,0.0159647427,0.0509091541,0.0131749259,0.0000000000,0.0300621670,0.0447448008,0.0000000000,0.0000000000,0.0165651049,0.0159766320,0.0439490937,0.0404956862,0.0314461589,0.0148276491,0.0687353760,0.0439931713,0.0224788431,0.0227876734,0.0395646654,0.0359518230,0.0146145150,0.0143441986,0.0000000000,0.0000000000,0.1359568387,0.0692836866,0.0694931820,0.0101313246,0.0726294965,0.0760719031,0.0573405400,0.0562568940,0.0000000117,0.0006431659,-0.0869351402,-0.0001907599,0.0406646244,-0.0191354454,-0.0007780160,0.1131727993,-0.0190797430,-0.0021549596
23:27:25:43.592,61,0.0000000000,0.0000000000,0.1883245409,0.0000000000,0.0391025729,0.1654341519,0.2537454963,0.0000000000,0.0000000000,0.0000000000,0.0696233362,0.0394549780,0.1654437631,0.2537586093,0.0105073228,0.0143356761,0.0000000000,0.0356268622,0.0445681661,0.0160112791,0.0509364344,0.0130110458,0.0000000000,0.0297049917,0.0444038138,0.0000000000,0.0000000000,0.0164936446,0.0159117188,0.0439499952,0.0405154042,0.0314105488,0.0147990882,0.0686769783,0.0439465642,0.0224264245,0.0227409080,0.0395902395,0.0359931365,0.0146552343,0.0143860318,0.0000000000,0.0000000000,0.1367373616,0.0699738935,0.0701909587,0.0101103038,0.0728284568,0.0762313679,0.0575241745,0.0563971624,0.0000000072,-0.0000359919,-0.0882316902,-0.0000412797,0.0425241739,-0.0172310602,-0.0007325882,0.1150241122,-0.0171752237,-0.0019714024
23:27:25:44.591,61,0.0000000000,0.0000000000,0.2108200639,0.0000000000,0.0423392504,0.1658411920,0.2535303831,0.0000000000,0.0000000000,0.0000000000,0.0926654115,0.0427516028,0.1658501178,0.2535442412,0.0105242627,0.0142161939,0.0000000000,0.0357207768,0.0446961410,0.0160416141,0.0509012565,0.0128089925,0.0000000000,0.0293719638,0.0440981127,0.0000000000,0.0000000000,0.0164467692,0.0158685036,0.0439882167,0.0405701585,0.0314055197,0.0148002822,0.0685373545,0.0438379161,0.0223634019,0.0226765499,0.0396469012,0.0360597670,0.0146509409,0.0143843312,0.0000000000,0.0000000000,0.1369934827,0.0702571645,0.0704798698,0.0100864591,0.0729380250,0.0763053298,0.0575943515,0.0564495772,0.0000000033,-0.0002470186,-0.0897675306,-0.0007396026,0.0565962195,-0.0186838210,-0.0010569919,0.1287605762,-0.0186282098,-0.0023922289
23:27:25:45.591,61,0.0000000000,0.0000000000,0.1860014647,0.0000000000,0.0301875286,0.1620279253,0.2516044378,0.0000000000,0.0000000000,0.0000000000,0.0672231242,0.0304863360,0.1620457470,0.2516467869,0.0104885446,0.0143425083,0.0000000000,0.0356642082,0.0446170755,0.0159878489,0.0508804545,0.0128831137,0.0000000000,0.0292333998,0.0438140556,0.0000000000,0.0000000000,0.0164059326,0.0158278123,0.0438717678,0.0404445715,0.0312987044,0.0147736641,0.0684109777,0.0437502749,0.0223047212,0.0226106830,0.0395412035,0.0359571800,0.0146154510,0.0143495724,0.0000000000,0.0000000000,0.1371565163,0.0747054368,0.0749933273,0.0100697055,0.0726112574,0.0759690031,0.0574865155,0.0563552193,0.0000000087,0.0002562359,-0.0913709179,-0.0018808101,0.0410606414,-0.0133133968,-0.0005465352,0.1136119217,-0.0132572651,-0.0015030324
23:27:25:46.590,61,0.0000000000,0.0000000000,0.1721291244,0.0000000000,0.0264399536,0.1587407142,0.2510848343,0.0000000000,0.0000000000,0.0000000000,0.0528730862,0.0267020985,0.1587679982,0.2511428893,0.0104573127,0.0145307714,0.0000000000,0.0356489457,0.0445871875,0.0159319267,0.0509801582,0.0130239418,0.0000000000,0.0291735120,0.0435409173,0.0000000000,0.0000000000,0.0164040551,0.0158207547,0.0438001752,0.0403588451,0.0312119219,0.0147646740,0.0682773590,0.0436333679,0.0222323854,0.0225233641,0.0395171158,0.0359301381,0.0145688746,0.0143034309,0.0000000000,0.0000000000,0.1394274384,0.0899190083,0.0903629512,0.0100512821,0.0721271038,0.0754614100,0.0572054051,0.0560791045,0.0000000140,0.0014379806,-0.0922428817,-0.0027591484,0.0322961360,-0.0116570648,-0.0003764298,0.1051406860,-0.0116006685,-0.0012175103
23:27:25:47.590,61,0.0000000000,0.0000000000,0.1713552177,0.0000000000,0.0263897851,0.1574582905,0.2503988743,0.0000000000,0.0000000000,0.0000000000,0.0521076508,0.0266507436,0.1574892551,0.2504665554,0.0104472460,0.0147650335,0.0000000000,0.0356756151,0.0446244404,0.0159549806,0.0511191897,0.0131045412,0.0000000000,0.0291787591,0.0435480028,0.0000000000,0.0000000000,0.0164319128,0.0158476457,0.0438576229,0.0403859206,0.0312039256,0.0147674615,0.0682717115,0.0435875133,0.0222272128,0.0225103386,0.0395682044,0.0359707028,0.0145660946,0.0143056344,0.0000000000,0.0000000000,0.1410834789,0.0945570022,0.0950384662,0.0100610256,0.0719245300,0.0752825812,0.0571458116,0.0560405217,0.0000000199,0.0023201297,-0.0930811688,-0.0040420573,0.0318285972,-0.0116344737,-0.0003702632,0.1046679989,-0.0115780830,-0.0012096968
23:27:25:48.589,61,0.0000000000,0.0000000000,0.1377233714,0.0000000000,0.0243331026,0.1564890593,0.2492732257,0.0000000000,0.0000000000,0.0000000000,0.0178888384,0.0245477092,0.1565223932,0.2493407130,0.0104128998,0.0149263004,0.0000000000,0.0355796739,0.0445201285,0.0159239732,0.0510236807,0.0131713953,0.0000000000,0.0292087570,0.0436980277,0.0000000000,0.0000000000,0.0164330937,0.0158466920,0.0438652895,0.0403591320,0.0310972482,0.0147483647,0.0681077391,0.0434566103,0.0221894197,0.0224741250,0.0395154916,0.0359198563,0.0145313628,0.0142771872,0.0000000000,0.0000000000,0.1415223032,0.0964134336,0.0969021991,0.0100672748,0.0716511011,0.0750886202,0.0570406727,0.0559604652,0.0000000209,0.0031208347,-0.0938986987,-0.0048818877,0.0109270429,-0.0107115973,-0.0001170483,0.0841256753,-0.0106549999,-0.0008953359
